place,magnitude,longitude,latitude,depth_km,time,year,month,day,energy_index,depth_score,frequency_index,mag_variability,composite_score
"143 km NNW of Sabang, Indonesia",4.9,94.7215,7.0389,20.48,2015-11-08 10:53:31.770,2015,11,8,0.3255813953488369,0.16186273275186053,0.25246913580246916,0.6185818908311798,0.3103237391353523
"138 km NW of Sabang, Indonesia",5.5,94.5455,6.8782,8.0,2015-11-08 10:42:01.590,2015,11,8,0.46511627906976716,0.39899669679480204,0.25,0.6414961186613941,0.4212642896723281
"151 km NNW of Sabang, Indonesia",4.7,94.7714,7.1453,10.0,2015-11-08 10:07:21.180,2015,11,8,0.2790697674418601,0.3247886905645809,0.25246913580246916,0.6389710601888776,0.3378345342247452
"145 km NW of Sabang, Indonesia",4.7,94.3555,6.7934,20.48,2015-11-08 10:04:36.570,2015,11,8,0.2790697674418601,0.16186273275186053,0.2425925925925926,0.6374001072245872,0.2943982660244524
"142 km NNW of Sabang, Indonesia",4.6,94.6259,6.9822,19.56,2015-11-08 09:51:51.780,2015,11,8,0.2558139534883721,0.16951493433772694,0.25123456790123455,0.6370854517850165,0.2902850770484231
"133 km NW of Sabang, Indonesia",4.4,94.5793,6.8495,10.0,2015-11-08 09:27:33.200,2015,11,8,0.20930232558139528,0.3247886905645809,0.24876543209876545,0.6393370604579358,0.3125449036880153
"28 km SE of Mawlaik, Myanmar",4.3,94.5795,23.4416,104.83,2015-11-07 09:29:27.590,2015,11,7,0.18604651162790664,0.025562067313579753,0.12160493827160493,0.6436609145861253,0.19845716765398225
"47 km SSW of Jurm, Afghanistan",4.2,70.66,36.4582,204.83,2015-11-06 14:12:02.070,2015,11,6,0.16279069767441845,0.008698925504808276,0.9209876543209876,0.6483168439681299,0.3866459157377149
"40 km E of Farkh?r, Afghanistan",4.0,70.3048,36.5177,195.41,2015-11-05 00:12:23.530,2015,11,5,0.11627906976744162,0.00955484830525642,0.9037037037037037,0.6580061126583491,0.36771322931959693
"26 km S of Wana, Pakistan",4.6,69.5481,32.0564,39.95,2015-11-02 17:03:05.830,2015,11,2,0.2558139534883721,0.08055464808160007,0.013580246913580247,0.6443095833872023,0.20971504497780563
"23 km S of Wana, Pakistan",5.0,69.5562,32.0869,44.73,2015-11-02 13:40:36.200,2015,11,2,0.3488372093023251,0.07117840729998166,0.014814814814814814,0.6464843431523819,0.2405639802573702
"44 km E of Farkh?r, Afghanistan",4.0,70.3502,36.5075,208.08,2015-11-01 15:49:44.590,2015,11,1,0.11627906976744162,0.008421518030766168,0.9086419753086419,0.6579108787320214,0.36865017956325974
"52 km SW of Jurm, Afghanistan",4.6,70.4659,36.4916,211.11,2015-11-01 12:50:10.250,2015,11,1,0.2558139534883721,0.008170546213446818,0.9179012345679012,0.6516331300441299,0.4187977984228867
"50 km SW of Jurm, Afghanistan",4.0,70.4874,36.5004,203.02,2015-11-01 03:26:10.370,2015,11,1,0.11627906976744162,0.008857251825693307,0.9185185185185184,0.6629709304214506,0.3719872565678751
"11 km E of Maydanshakhr, Afghanistan",3.6,68.9948,34.3967,13.26,2015-10-31 22:02:23.070,2015,10,31,0.02325581395348797,0.2484470740570531,0.020987654320987655,0.6947233367082318,0.17970671748446576
"49 km E of Farkh?r, Afghanistan",4.2,70.4026,36.4941,182.41,2015-10-31 20:52:14.570,2015,10,31,0.16279069767441845,0.010880448954603364,0.9123456790123456,0.699606721479128,0.3927242843996529
"54 km N of Sarupathar, India",4.3,96.7414,26.6982,29.65,2015-10-31 02:05:19.820,2015,10,31,0.18604651162790664,0.11069919787592475,0.03333333333333333,0.6974598488788348,0.20574338920390706
"32 km SSW of Jurm, Afghanistan",4.2,70.7011,36.5889,218.42,2015-10-30 23:33:48.040,2015,10,30,0.16279069767441845,0.007593599126871591,0.9364197530864197,0.6974598488788348,0.3975990595711945
"29 km S of Taloqan, Afghanistan",4.1,69.5063,36.4715,33.29,2015-10-30 04:40:00.150,2015,10,30,0.13953488372092981,0.09797708097116198,0.36666666666666664,0.6741614462694894,0.266122363152206
"11 km W of Hail?k?ndi, India",4.8,92.4488,24.6819,36.31,2015-10-29 22:15:56.450,2015,10,29,0.3023255813953487,0.08930606130628442,0.014197530864197531,0.6754057616399515,0.23300071577698522
"71 km SW of Ashk?sham, Afghanistan",4.1,71.0357,36.1758,97.07,2015-10-29 17:11:29.810,2015,10,29,0.13953488372092981,0.02830852373380567,0.8746913580246913,0.6825119620753353,0.37696397405325
"13 km NW of Darlawn, India",4.3,92.8262,24.1002,38.49,2015-10-28 23:54:49.660,2015,10,28,0.18604651162790664,0.0838710547391691,0.030246913580246913,0.6842724028182807,0.19628663157236342
"42 km E of Farkh?r, Afghanistan",4.3,70.3246,36.5244,198.57,2015-10-28 23:26:26.910,2015,10,28,0.18604651162790664,0.009258717087867635,0.9086419753086419,0.6862961964808854,0.3975358816410275
"39 km E of Farkh?r, Afghanistan",4.1,70.2865,36.5078,199.7,2015-10-28 22:50:42.120,2015,10,28,0.13953488372092981,0.009155085589850747,0.9018518518518518,0.6797705819686101,0.3785545309580426
"38 km E of Farkh?r, Afghanistan",4.2,70.283,36.5111,204.83,2015-10-28 15:29:41.120,2015,10,28,0.16279069767441845,0.008698925504808276,0.9006172839506172,0.5340754087445309,0.3644171078615825
"Hindu Kush region, Afghanistan",4.3,70.3214,36.533,197.92,2015-10-28 14:16:33.340,2015,10,28,0.18604651162790664,0.009318861545255195,0.9086419753086419,0.5287931626188874,0.37392546267607474
"34 km SE of Jurm, Afghanistan",4.1,71.1327,36.6742,216.95,2015-10-28 10:12:53.300,2015,10,28,0.13953488372092981,0.007706511156233739,0.9808641975308642,0.5341927200621973,0.3761087944834295
"46 km E of Farkh?r, Afghanistan",4.4,70.3745,36.5036,211.66,2015-10-28 10:04:17.780,2015,10,28,0.20930232558139528,0.00812575717918239,0.9104938271604938,0.5343881816967276,0.3830689372929166
"44 km E of Farkh?r, Afghanistan",3.9,70.3525,36.5276,208.55,2015-10-28 00:04:08.150,2015,10,28,0.09302325581395321,0.008382112819188861,0.9111111111111111,0.5441715426569622,0.34405717691600296
"43 km E of Farkh?r, Afghanistan",4.3,70.3405,36.5212,199.96,2015-10-27 17:55:48.120,2015,10,27,0.18604651162790664,0.009131406101415591,0.9117283950617283,0.5450689528709073,0.3770915722911894
"35 km E of Farkh?r, Afghanistan",4.2,70.2516,36.5262,216.44,2015-10-27 15:30:45.230,2015,10,27,0.16279069767441845,0.0077460414303328045,0.8969135802469135,0.5454903022392752,0.3649651949412493
"94 km E of W?ngjing, India",4.1,94.9918,24.5022,93.35,2015-10-27 13:50:48.860,2015,10,27,0.13953488372092981,0.029785320805172065,0.10493827160493827,0.5477828663561178,0.16468553735827068
"49 km SW of Jurm, Afghanistan",4.6,70.5117,36.4977,201.93,2015-10-27 13:14:07.950,2015,10,27,0.2558139534883721,0.008953960061704973,0.9172839506172838,0.5478514950590273,0.40327208564953154
"Hindu Kush region, Afghanistan",4.2,70.3178,36.5177,199.77,2015-10-27 01:17:51.920,2015,10,27,0.16279069767441845,0.009148704309707855,0.9067901234567901,0.549366761401807,0.368366465337942
"34 km ESE of Farkh?r, Afghanistan",4.0,70.2149,36.4639,204.31,2015-10-27 00:44:37.510,2015,10,27,0.11627906976744162,0.008744125722759845,0.8746913580246913,0.552377262077033,0.3444131346670223
"37 km E of Farkh?r, Afghanistan",4.0,70.2776,36.5236,196.51,2015-10-27 00:27:29.660,2015,10,27,0.11627906976744162,0.00945068950643946,0.9006172839506172,0.5586936158586027,0.35201871016165914
"36 km ESE of Farkh?r, Afghanistan",4.2,70.2511,36.4838,199.64,2015-10-27 00:17:13.620,2015,10,27,0.16279069767441845,0.009160558802488688,0.8913580246913579,0.5522184275639332,0.36493915419409806
"39 km E of Farkh?r, Afghanistan",4.0,70.2941,36.5367,210.26,2015-10-27 00:01:37.550,2015,10,27,0.11627906976744162,0.008240224340551489,0.9037037037037037,0.5587160462967946,0.35249106337418756
"41 km E of Farkh?r, Afghanistan",4.1,70.3194,36.5162,209.1,2015-10-26 23:35:20.850,2015,10,26,0.13953488372092981,0.008336224205862676,0.9067901234567901,0.5589851413498119,0.3614665674204604
"40 km E of Farkh?r, Afghanistan",4.5,70.2991,36.5164,196.96,2015-10-26 16:47:22.090,2015,10,26,0.23255813953488325,0.009408412722543546,0.9043209876543209,0.540474263679309,0.3908988384833216
"40 km E of Farkh?r, Afghanistan",4.0,70.3065,36.5211,208.12,2015-10-26 15:47:27.810,2015,10,26,0.11627906976744162,0.008418157499874396,0.9037037037037037,0.5458960221185247,0.3506125430372778
"50 km E of Farkh?r, Afghanistan",4.0,70.4245,36.5271,198.54,2015-10-26 15:39:10.550,2015,10,26,0.11627906976744162,0.009261484360779225,0.9197530864197531,0.5472335268901467,0.35503634614725965
"41 km ESE of Farkh?r, Afghanistan",4.1,70.307,36.5004,202.87,2015-10-26 13:41:53.030,2015,10,26,0.13953488372092981,0.008870498936080154,0.9024691358024691,0.5491842374160157,0.35904975359936514
"43 km E of Farkh?r, Afghanistan",4.3,70.3375,36.4971,214.61,2015-10-26 12:50:58.170,2015,10,26,0.18604651162790664,0.007889424777070884,0.9049382716049382,0.5443020274673276,0.37496850728536874
"42 km E of Farkh?r, Afghanistan",4.4,70.3272,36.5229,197.38,2015-10-26 11:16:16.500,2015,10,26,0.20930232558139528,0.009369127436317808,0.9086419753086419,0.5164519430582996,0.3802263810984732
"49 km E of Farkh?r, Afghanistan",4.0,70.4075,36.5443,217.27,2015-10-26 11:14:43.150,2015,10,26,0.11627906976744162,0.007681802164797228,0.9216049382716048,0.516055453427351,0.3504276775418077
"42 km ESE of Farkh?r, Afghanistan",4.0,70.3241,36.4929,211.16,2015-10-26 10:37:05.110,2015,10,26,0.11627906976744162,0.00816646488716362,0.9037037037037037,0.4956162231134298,0.34300765003333583
"24 km WSW of Ashk?sham, Afghanistan",4.0,71.2837,36.5845,227.92,2015-10-26 10:30:33.850,2015,10,26,0.11627906976744162,0.006898863421456082,0.965432098765432,0.48449211105613016,0.3564542316237461
"50 km E of Farkh?r, Afghanistan",4.6,70.4177,36.5467,202.76,2015-10-26 09:49:38.550,2015,10,26,0.2558139534883721,0.008880225879566729,0.9203703703703703,0.4774396501048409,0.39346348029914063
"50 km SW of Jurm, Afghanistan",4.5,70.4716,36.5145,190.81,2015-10-26 09:48:23.120,2015,10,26,0.23255813953488325,0.01000336535114916,0.9185185185185184,0.4751681405884539,0.38480104089289413
"70 km S of Jurm, Afghanistan",4.5,70.7958,36.2335,212.91,2015-10-26 09:47:01.530,2015,10,26,0.23255813953488325,0.008024820484716274,0.8956790123456789,0.46037966967960864,0.37637825749674925
"42 km ESE of Farkh?r, Afghanistan",4.3,70.32,36.4921,200.84,2015-10-26 09:46:17.350,2015,10,26,0.18604651162790664,0.00905171280799461,0.9043209876543209,0.38573072159388533,0.351319062424429
"48 km SW of Jurm, Afghanistan",4.6,70.521,36.5034,204.28,2015-10-26 09:36:11.580,2015,10,26,0.2558139534883721,0.008746740414380194,0.9203703703703703,0.38145092358766114,0.379031799955267
"38 km ESE of Farkh?r, Afghanistan",4.2,70.2743,36.481,209.17,2015-10-26 09:26:26.810,2015,10,26,0.16279069767441845,0.008330401065940662,0.8969135802469135,0.370394273217591,0.33884688049689865
"Hindu Kush region, Afghanistan",7.5,70.3676,36.5244,231.0,2015-10-26 09:09:42.560,2015,10,26,0.9302325581395345,0.006685836271671417,0.9123456790123456,0.7531588043801347,0.6683130948268615
"46 km SSW of Jurm, Afghanistan",5.9,70.6847,36.459,206.94,2015-10-26 09:09:32.020,2015,10,26,0.5581395348837208,0.008517836657641642,0.9203703703703703,0.8193833390182041,0.5504783898190359
"131 km SW of Zangguy, China",4.0,77.9005,36.3253,88.64,2015-10-23 18:19:02.470,2015,10,23,0.11627906976744162,0.031830979221980665,0.030864197530864196,0.8221469687070526,0.17969351391287366
"212 km WNW of Qamdo, China",4.4,95.1918,32.0156,43.24,2015-10-23 10:24:50.030,2015,10,23,0.20930232558139528,0.07388377257370184,0.016049382716049384,0.8218420519704194,0.21901541057148904
"19 km WNW of Jampur, Pakistan",4.0,70.4277,29.7336,27.67,2015-10-23 04:42:59.710,2015,10,23,0.11627906976744162,0.11897600778132171,0.024074074074074074,0.8218420519704194,0.1997365026780164
"45 km WNW of Rajanpur, Pakistan",4.4,69.9194,29.3004,20.0,2015-10-23 04:03:31.130,2015,10,23,0.20930232558139528,0.16577153435696396,0.02345679012345679,0.820112049075749,0.24357970243495586
"37 km ESE of Barkhan, Pakistan",4.2,69.9062,29.8143,24.74,2015-10-23 02:27:16.080,2015,10,23,0.16279069767441845,0.13356036681747235,0.02654320987654321,0.8086218698473234,0.21829591883664884
"11 km W of Dajal, Pakistan",4.4,70.2625,29.5481,10.0,2015-10-23 01:24:26.460,2015,10,23,0.20930232558139528,0.3247886905645809,0.022839506172839506,0.8062212877752699,0.2810960563041339
"16 km SW of Dajal, Pakistan",4.0,70.265,29.4472,22.83,2015-10-23 01:06:29.670,2015,10,23,0.11627906976744162,0.14499854202484852,0.020987654320987655,0.8066564055012262,0.2031926843302475
"8 km WSW of Dajal, Pakistan",4.5,70.2972,29.5365,26.87,2015-10-23 00:36:53.210,2015,10,23,0.23255813953488325,0.1226537500203669,0.022839506172839506,0.8050235013700646,0.23852218809102044
"10 km NNW of Dajal, Pakistan",5.6,70.326,29.6377,11.0,2015-10-23 00:27:39.560,2015,10,23,0.48837209302325557,0.2969606882282479,0.02345679012345679,0.8317699626484769,0.3758000965433371
"221 km WNW of Qamdo, China",4.4,95.1051,32.0359,35.05,2015-10-22 07:11:07.230,2015,10,22,0.20930232558139528,0.0927471509723011,0.017283950617283952,0.8311670778067171,0.22543865102189217
"48 km ENE of Nahr?n, Afghanistan",4.2,69.6569,36.1658,105.03,2015-10-21 23:37:21.140,2015,10,21,0.16279069767441845,0.02549659640009301,0.4030864197530864,0.8317247614440499,0.2888812124409488
"55 km ENE of Khorugh, Tajikistan",4.4,72.0982,37.7369,126.04,2015-10-20 17:54:14.240,2015,10,20,0.20930232558139528,0.019767148583339438,0.2722222222222222,0.83110173902689,0.27091841750891227
"24 km SSE of Jurm, Afghanistan",4.0,70.9248,36.6557,214.31,2015-10-20 03:46:05.660,2015,10,20,0.11627906976744162,0.007913162776581105,0.9672839506172839,0.8326734714556397,0.4093979734854168
"46 km SW of Ashk?sham, Afghanistan",4.5,71.1998,36.3588,96.2,2015-10-19 13:21:14.780,2015,10,19,0.23255813953488325,0.028643776812494373,0.9135802469135802,0.8282822522863569,0.4411936926116813
"33 km S of Jurm, Afghanistan",4.1,70.8043,36.5675,189.2,2015-10-18 06:44:52.640,2015,10,18,0.13953488372092981,0.010165471720993155,0.9432098765432098,0.8282822522863569,0.4114233842113297
"44 km E of Yairipok, India",4.3,94.4863,24.7157,63.02,2015-10-17 06:29:39.650,2015,10,17,0.18604651162790664,0.04822998693339562,0.1074074074074074,0.8282822522863569,0.2282679654979216
"242 km WNW of Qamdo, China",4.1,94.7913,31.9029,10.0,2015-10-14 12:50:36.420,2015,10,14,0.13953488372092981,0.3247886905645809,0.017283950617283952,0.8298341554739045,0.25883049291887733
"38 km SE of Jurm, Afghanistan",4.2,71.0948,36.594,220.38,2015-10-14 01:14:28.580,2015,10,14,0.16279069767441845,0.007445382324393316,0.9685185185185184,0.8288116366492692,0.42528946489416475
"47 km SSW of Jurm, Afghanistan",4.7,70.5636,36.4973,203.31,2015-10-13 15:40:08.900,2015,10,13,0.2790697674418601,0.00883169590138142,0.9209876543209876,0.83110173902689,0.4547945170142768
"117 km ESE of Saga, China",4.5,86.3729,28.9796,10.0,2015-10-12 15:39:07.360,2015,10,12,0.23255813953488325,0.3247886905645809,0.027160493827160494,0.831443454290829,0.2940991630787688
"55 km NE of B?z?rak, Afghanistan",4.0,69.974,35.6427,112.3,2015-10-12 11:32:40.290,2015,10,12,0.11627906976744162,0.023273636124313136,0.3191358024691358,0.8330346005939254,0.2512552241560556
"122 km W of Bhamo, Myanmar",4.5,96.0264,24.2558,49.02,2015-10-10 23:54:35.280,2015,10,10,0.23255813953488325,0.06428921407588549,0.03333333333333333,0.8334507080793906,0.2308185919014224
"20 km ESE of Gangtok, India",4.3,88.8009,27.2548,48.22,2015-10-10 01:48:45.570,2015,10,10,0.18604651162790664,0.06548281913963683,0.013580246913580247,0.8279795949691722,0.2090789848284474
"105 km NNW of Lobujya, Nepal",4.9,86.469,28.8544,10.0,2015-10-09 20:29:56.020,2015,10,9,0.3255813953488369,0.3247886905645809,0.037037037037037035,0.8345526398084618,0.3295928162437667
"43 km ESE of Farkh?r, Afghanistan",4.7,70.3328,36.4812,202.74,2015-10-09 06:09:36.150,2015,10,9,0.2790697674418601,0.008881995543192031,0.9024691358024691,0.8359779826680183,0.45090889884126906
"64 km WNW of Zangguy, China",4.2,78.0871,37.4883,10.0,2015-10-09 01:07:35.660,2015,10,9,0.16279069767441845,0.3247886905645809,0.03641975308641975,0.8347328174162196,0.27248877771122954
"110 km NNE of Kod?ri??, Nepal",4.0,86.3397,28.8999,10.0,2015-10-09 01:01:21.970,2015,10,9,0.11627906976744162,0.3247886905645809,0.030246913580246913,0.837550539539991,0.2550891563858102
"8 km NE of Sundarnagar, India",4.2,76.9677,31.5958,36.04,2015-10-08 01:04:21.950,2015,10,8,0.16279069767441845,0.09002372916994475,0.00802469135802469,0.837550539539991,0.20712143024903745
"21 km WSW of Jurm, Afghanistan",4.4,70.5999,36.8064,316.59,2015-10-07 08:01:57.010,2015,10,7,0.20930232558139528,0.002418821124246344,0.9493827160493826,0.8337112961109404,0.4362628926635367
"44 km WNW of Kirtipur, Nepal",4.2,84.8817,27.8771,34.7,2015-10-07 04:58:20.550,2015,10,7,0.16279069767441845,0.09374611654527869,0.15,0.8307196556249745,0.24252122166611229
"32 km S of Kod?ri??, Nepal",4.3,85.9838,27.6712,14.04,2015-10-06 23:30:29.260,2015,10,6,0.18604651162790664,0.23508778941661396,0.18580246913580248,0.8299599943134456,0.29483284285488826
"30 km SE of Kod?ri??, Nepal",4.0,86.1479,27.7479,10.0,2015-10-06 12:02:40.700,2015,10,6,0.11627906976744162,0.3247886905645809,0.17469135802469135,0.8299599943134456,0.29006168571293944
"70 km S of Islamkot, Pakistan",4.3,70.2017,24.0615,10.0,2015-10-06 00:28:23.290,2015,10,6,0.18604651162790664,0.3247886905645809,0.001851851851851852,0.8279039133519682,0.2709620016766707
"270 km NNE of Saga, China",4.5,86.4956,31.4974,10.0,2015-10-05 16:18:02.750,2015,10,5,0.23255813953488325,0.3247886905645809,0.006172839506172839,0.8279039133519682,0.2883213183576928
"28 km SE of Kod?ri??, Nepal",4.3,86.1587,27.7703,10.0,2015-10-05 07:36:25.480,2015,10,5,0.18604651162790664,0.3247886905645809,0.17469135802469135,0.8239740995672561,0.3135824061521738
"36 km SSE of Kod?ri??, Nepal",4.5,86.0343,27.6395,10.0,2015-10-05 07:33:21.920,2015,10,5,0.23255813953488325,0.3247886905645809,0.1814814814814815,0.8197299392666875,0.3309223827387278
"23 km SE of Jurm, Afghanistan",4.4,70.9869,36.6923,231.49,2015-10-04 21:39:21.990,2015,10,4,0.20930232558139528,0.006652465997104286,0.9864197530864197,0.8170501669828889,0.44408139377180267
"49 km SW of Ashk?sham, Afghanistan",4.1,71.119,36.3869,102.05,2015-10-03 23:17:16.460,2015,10,3,0.13953488372092981,0.026498429713407844,0.9172839506172838,0.81935784791914,0.40768648157286935
"33 km SW of Ashk?sham, Afghanistan",4.3,71.2298,36.5021,224.54,2015-10-02 16:20:19.120,2015,10,2,0.18604651162790664,0.00713933588318306,0.9530864197530864,0.8197299392666875,0.4281322088688378
"21 km SW of Hakha, Myanmar",4.6,93.4444,22.5271,42.65,2015-10-02 11:29:24.030,2015,10,2,0.2558139534883721,0.07500607165564041,0.06296296296296296,0.8158068351695893,0.24639816765101946
"33 km SSE of Jurm, Afghanistan",4.5,70.9179,36.5696,194.05,2015-09-30 11:27:24.910,2015,9,30,0.23255813953488325,0.009685250625975582,0.9537037037037036,0.8109535350285493,0.4438856176739113
"194 km SE of Port Blair, India",4.3,93.803,10.2513,90.34,2015-09-29 19:05:17.550,2015,9,29,0.18604651162790664,0.03106829980027307,0.10925925925925925,0.8063508116395128,0.22115079058057732
"64 km W of Taunsa, Pakistan",4.3,69.9845,30.6508,24.83,2015-09-29 16:33:32.250,2015,9,29,0.18604651162790664,0.1330631274297062,0.02345679012345679,0.8063041854453032,0.22519188627485354
"24 km SW of Kod?ri??, Nepal",4.4,85.8162,27.7769,10.0,2015-09-29 10:54:42.010,2015,9,29,0.20930232558139528,0.3247886905645809,0.19135802469135804,0.8062679187634232,0.32323268058198656
"21 km NW of Dh?rchula, India",4.6,80.3737,29.996,35.0,2015-09-29 09:27:17.090,2015,9,29,0.2558139534883721,0.09288867109513958,0.030246913580246913,0.8068221029107701,0.24134209532639234
"35 km NW of Chauk, Myanmar",4.4,94.5437,21.0922,89.18,2015-09-29 01:59:35.790,2015,9,29,0.20930232558139528,0.03158560008010405,0.02654320987654321,0.8063300892193912,0.20873752982555882
"Nicobar Islands, India region",4.3,91.6548,7.3472,29.53,2015-09-27 22:54:54.890,2015,9,27,0.18604651162790664,0.11117026188646127,0.022222222222222223,0.8062212877752705,0.21939759326322875
"Nicobar Islands, India region",4.3,91.5204,7.4738,29.74,2015-09-27 18:02:20.180,2015,9,27,0.18604651162790664,0.11034831341980046,0.02345679012345679,0.8052310378205849,0.21935221062866936
"33 km SE of Khorugh, Tajikistan",4.0,71.8102,37.2727,142.88,2015-09-27 14:31:27.070,2015,9,27,0.11627906976744162,0.01638293990136795,0.6080246913580246,0.5056541307519387,0.2726477018462435
"11 km WSW of Kashmor, Pakistan",4.1,69.4784,28.3779,16.75,2015-09-27 02:24:53.160,2015,9,27,0.13953488372092981,0.19779893342413188,0.0049382716049382715,0.3981684079058378,0.15924677174546864
"46 km WSW of Ashk?sham, Afghanistan",4.0,71.075,36.4854,122.4,2015-09-27 01:13:30.830,2015,9,27,0.11627906976744162,0.02062005562741808,0.9401234567901234,0.3981684079058378,0.34060881370886564
"56 km SSE of Mawlaik, Myanmar",4.1,94.5161,23.1474,90.41,2015-09-25 20:28:38.850,2015,9,25,0.13953488372092981,0.031037503447477778,0.11419753086419752,0.40077224465815936,0.14526180457896815
"11 km NE of Rangia, India",4.4,91.6928,26.5308,48.82,2015-09-25 16:57:41.390,2015,9,25,0.20930232558139528,0.06458402158912235,0.02654320987654321,0.3951459133462948,0.15530950882184896
"55 km SSE of Jurm, Afghanistan",4.5,71.0109,36.389,89.06,2015-09-25 05:06:17.480,2015,9,25,0.23255813953488325,0.03163987448057243,0.9135802469135802,0.3963176256535686,0.3771480230337826
"50 km E of Khorugh, Tajikistan",4.3,72.1209,37.4908,189.33,2015-09-24 18:25:41.390,2015,9,24,0.18604651162790664,0.010152280604537456,0.32098765432098764,0.3953572891575747,0.20720485617478476
"65 km WNW of Zangguy, China",4.7,78.1191,37.5663,42.76,2015-09-24 16:50:42.160,2015,9,24,0.2790697674418601,0.07479453429266106,0.03641975308641975,0.40180281694420117,0.1857484129910514
"49 km SW of Ashk?sham, Afghanistan",4.3,71.0954,36.4122,163.41,2015-09-24 14:50:53.470,2015,9,24,0.18604651162790664,0.013194955019285201,0.9228395061728394,0.3954840604164413,0.3584475034302646
"23 km WSW of Ashk?sham, Afghanistan",4.3,71.293,36.6042,228.73,2015-09-24 06:12:32.010,2015,9,24,0.18604651162790664,0.006842286471457277,0.9641975308641975,0.3944687496062041,0.3670465458446116
"155 km N of Bamboo Flat, India",4.4,92.4507,13.0849,28.2,2015-09-23 04:51:32.590,2015,9,23,0.20930232558139528,0.11665048130926862,0.05185185185185185,0.2987242093177969,0.160190028641438
"23 km SW of Khorugh, Tajikistan",4.4,71.3604,37.3399,97.89,2015-09-23 03:33:20.840,2015,9,23,0.20930232558139528,0.027997938172188916,0.7672839506172839,0.2987242093177969,0.3168849175485261
"76 km S of Mawlaik, Myanmar",4.7,94.4498,22.9503,82.76,2015-09-22 13:19:20.760,2015,9,22,0.2790697674418601,0.03470768053713306,0.10987654320987654,0.30693187776942227,0.17986025620681675
"253 km ENE of Port Blair, India",4.7,95.0107,12.1895,28.09,2015-09-22 09:33:46.950,2015,9,22,0.2790697674418601,0.11712616917677894,0.033950617283950615,0.3154293568067285,0.1827580187408427
"21 km W of Kirtipur, Nepal",4.4,85.0633,27.6915,10.0,2015-09-22 06:32:45.680,2015,9,22,0.20930232558139528,0.3247886905645809,0.19012345679012346,0.3075980430166093,0.24812355724465585
Tajikistan,4.5,72.0998,37.4628,195.28,2015-09-20 14:30:23.100,2015,9,20,0.23255813953488325,0.009567235120779992,0.33827160493827163,0.3075980430166093,0.21449476530446343
"241 km NW of Sabang, Indonesia",4.6,93.9038,7.5512,37.59,2015-09-19 01:01:19.250,2015,9,19,0.2558139534883721,0.08604043937222236,0.2351851851851852,0.30725834325199747,0.21593004134808172
"52 km NNE of Falam, Myanmar",4.4,93.9401,23.3233,80.2,2015-09-18 21:16:45.700,2015,9,18,0.20930232558139528,0.03609030179454539,0.13148148148148148,0.3071087563181822,0.16121507322022238
"55 km W of Mawlaik, Myanmar",4.0,93.8603,23.6991,64.09,2015-09-18 20:25:19.330,2015,9,18,0.11627906976744162,0.047286773888179055,0.12160493827160493,0.31131027662798266,0.12961714395274798
"61 km E of W?ngjing, India",4.7,94.6668,24.5969,80.13,2015-09-17 18:34:17.230,2015,9,17,0.2790697674418601,0.03612933340737194,0.11172839506172838,0.31696185893392403,0.1821831295620147
"southern Xinjiang, China",4.6,77.9713,37.6844,41.76,2015-09-17 14:50:12.890,2015,9,17,0.2558139534883721,0.07675762764542243,0.03518518518518519,0.3132365875429961,0.16450607506003156
"47 km SSE of Kod?ri??, Nepal",4.2,86.1894,27.5875,7.48,2015-09-16 14:52:12.070,2015,9,16,0.16279069767441845,0.42402439700923983,0.17098765432098767,0.31383613495105256,0.25280517726126117
"154 km NNE of Leh, India",4.9,78.5062,35.3339,10.0,2015-09-16 11:10:08.400,2015,9,16,0.3255813953488369,0.3247886905645809,0.019135802469135803,0.3231613913246411,0.24840882032921827
"153 km NNE of Leh, India",4.6,78.4343,35.3587,10.0,2015-09-15 22:38:31.950,2015,9,15,0.2558139534883721,0.3247886905645809,0.019753086419753086,0.3253386279769948,0.22447112216356294
"31 km S of Jurm, Afghanistan",4.2,70.8303,36.5803,205.73,2015-09-14 19:17:49.000,2015,9,14,0.16279069767441845,0.008621231717362817,0.9487654320987654,0.32701633549274967,0.34537586046399094
"19 km SSE of Khorugh, Tajikistan",4.2,71.6628,37.3374,129.81,2015-09-14 15:43:08.010,2015,9,14,0.16279069767441845,0.018933820761105488,0.637037037037037,0.31078651271488816,0.2675874355428153
"50 km W of Mogok, Myanmar",4.2,96.0216,22.9668,35.0,2015-09-13 15:43:29.150,2015,9,13,0.16279069767441845,0.09288867109513958,0.020987654320987655,0.30474650374544926,0.13115780110189565
"285 km NNW of Rikaze, China",4.2,87.7942,31.6437,14.92,2015-09-12 09:40:28.760,2015,9,12,0.16279069767441845,0.22158735526702442,0.0037037037037037034,0.30474650374544926,0.15901148449054586
"13 km SE of D?nh?ta, India",4.0,89.5568,26.0549,18.5,2015-09-11 23:56:59.380,2015,9,11,0.11627906976744162,0.17922683218991614,0.016049382716049384,0.30474650374544926,0.13522870370691334
"37 km E of Farkh?r, Afghanistan",4.0,70.2692,36.5223,201.76,2015-09-10 16:55:11.200,2015,9,10,0.11627906976744162,0.00896913672663213,0.8993827160493827,0.3116321553387731,0.31453046091342424
