place,magnitude,longitude,latitude,depth_km,time,year,month,day,energy_index,depth_score,frequency_index,mag_variability,composite_score,cluster
"21 km NW of Dh?rchula, India",4.0,80.3548,29.9803,10.0,2022-01-24 19:38:59.306,2022,1,24,0.1162790697674416,0.3247886905645809,0.0296296296296296,0.5090463839522904,0.2056592120600007,8
"2 km ENE of Nahr?n, Afghanistan",5.0,69.1575,36.0702,10.0,2022-01-24 01:20:50.412,2022,1,24,0.3488372093023251,0.3247886905645809,0.178395061728395,0.5178654994074008,0.3255687862401678,2
"129 km WSW of Myitkyina, Myanmar",4.4,96.1665,25.0405,10.0,2022-01-23 15:52:50.262,2022,1,23,0.2093023255813952,0.3247886905645809,0.0493827160493827,0.5178654994074008,0.2444784905180893,1
"169 km SW of Bamboo Flat, India",4.6,91.4855,10.7625,10.0,2022-01-23 15:50:16.399,2022,1,23,0.2558139534883721,0.3247886905645809,0.0277777777777777,0.5172601625559623,0.2552655251899142,4
"173 km SW of Bamboo Flat, India",4.5,91.5003,10.6973,10.0,2022-01-23 15:21:50.341,2022,1,23,0.2325581395348832,0.3247886905645809,0.0290123456790123,0.4889550391652306,0.243188863772892,4
"59 km SSW of Mawlaik, Myanmar",4.1,94.2434,23.1302,76.07,2022-01-22 17:22:18.579,2022,1,22,0.1395348837209298,0.0385144804654733,0.1290123456790123,0.4828770896764083,0.1631504792899081,1
"132 km SE of Narasannapeta, India",4.2,84.9267,17.562,10.0,2022-01-22 08:46:23.113,2022,1,22,0.1627906976744184,0.3247886905645809,0.0,0.4828770896764083,0.2106054802786529,-1
"16 km SE of Kishtw?r, India",4.1,75.9072,33.2225,10.0,2022-01-21 21:23:38.467,2022,1,21,0.1395348837209298,0.3247886905645809,0.0351851851851851,0.4845265981623268,0.211509667964116,5
"23 km NE of Falam, Myanmar",5.4,93.8172,23.0871,58.96,2022-01-21 10:12:31.865,2022,1,21,0.4418604651162787,0.0521151092996986,0.1166666666666666,0.5060835330372155,0.2727591367378712,1
"35 km SSE of Jurm, Afghanistan",4.5,70.925,36.5511,205.32,2022-01-20 05:55:21.002,2022,1,20,0.2325581395348832,0.0086565414952195,0.9487654320987654,0.5060835330372155,0.3966633721912877,2
"92 km ENE of Nagqu, China",4.4,92.9243,31.8613,10.0,2022-01-19 00:19:44.860,2022,1,19,0.2093023255813952,0.3247886905645809,0.0166666666666666,0.5047942303717345,0.2343387878170604,21
"70 km SSW of Ashk?sham, Afghanistan",4.4,71.1441,36.133,93.26,2022-01-18 22:46:21.531,2022,1,18,0.2093023255813952,0.0298224939352897,0.854320987654321,0.4986664047286971,0.3690916450601956,2
"36 km SSW of Chur?ch?ndpur, India",4.5,93.5196,24.0361,60.79,2022-01-18 02:22:15.803,2022,1,18,0.2325581395348832,0.0503007335497207,0.0722222222222222,0.4991771405373829,0.1869026588608023,1
"22 km SE of Sanjwal, Pakistan",4.3,72.5708,33.5946,41.1,2022-01-18 00:30:14.220,2022,1,18,0.1860465116279066,0.0781043563147124,0.0129629629629629,0.4979957933377056,0.162582477889842,3
"86 km NNW of Shi Yomi, India",5.1,94.1513,29.2819,10.0,2022-01-17 22:59:23.843,2022,1,17,0.3720930232558135,0.3247886905645809,0.0098765432098765,0.5113798000599227,0.2906058365921374,-1
"49 km N of Imph?l, India",4.6,93.8695,25.2468,10.0,2022-01-16 21:09:22.262,2022,1,16,0.2558139534883721,0.3247886905645809,0.0345679012345679,0.5113798000599227,0.2560810016797058,1
"31 km NNE of Mawlaik, Myanmar",4.2,94.5597,23.8937,73.01,2022-01-16 10:50:58.840,2022,1,16,0.1627906976744184,0.0404850947457986,0.1302469135802469,0.5113798000599227,0.1763667162765462,1
"9 km SW of Ashk?sham, Afghanistan",4.3,71.4625,36.6171,100.88,2022-01-15 11:22:09.834,2022,1,15,0.1860465116279066,0.026907789230548,0.945679012345679,0.5115758123838776,0.3849993513214057,2
"40 km S of Jurm, Afghanistan",4.2,70.9073,36.5064,198.38,2022-01-15 05:57:57.657,2022,1,15,0.1627906976744184,0.0092762572140902,0.9388888888888888,0.512872501894404,0.3709489059959518,2
"51 km SW of Jurm, Afghanistan",4.3,70.5044,36.4859,207.77,2022-01-14 19:09:54.298,2022,1,14,0.1860465116279066,0.0084476058077728,0.9179012345679012,0.512872501894404,0.3736343644478464,2
"16 km SSW of Ashk?sham, Afghanistan",5.3,71.4945,36.5418,106.99,2022-01-14 16:13:03.550,2022,1,14,0.4186046511627903,0.0248678149352522,0.9271604938271604,0.5417172051988548,0.465776285877408,2
"Sagaing, Myanmar",4.2,94.6403,24.3313,89.01,2022-01-14 08:29:05.776,2022,1,14,0.1627906976744184,0.0316625315253185,0.1216049382716049,0.5430957696828506,0.1767579770877049,1
"91 km SE of Phek, India",4.1,95.0765,25.0326,94.89,2022-01-13 19:03:30.121,2022,1,13,0.1395348837209298,0.0291600596335593,0.0796296296296296,0.5452222084980817,0.1578179628928349,1
"37 km ESE of Farkh?r, Afghanistan",4.1,70.2604,36.4719,221.46,2022-01-13 17:36:52.352,2022,1,13,0.1395348837209298,0.0073648278994204,0.8913580246913579,0.5452222084980817,0.3553012537247323,2
"Southern Qinghai, China",4.5,97.9393,34.6373,10.0,2022-01-13 13:32:46.671,2022,1,13,0.2325581395348832,0.3247886905645809,0.0111111111111111,0.5453983992309077,0.2471800591407682,22
"126 km WSW of Rikaze, China",4.1,87.6854,28.8094,10.0,2022-01-13 03:13:54.822,2022,1,13,0.1395348837209298,0.3247886905645809,0.032716049382716,0.5464084821555902,0.2201746666124882,0
"48 km NNE of Imph?l, India",4.5,94.1077,25.22,13.28,2022-01-12 20:46:57.971,2022,1,12,0.2325581395348832,0.2480862975703185,0.0567901234567901,0.5466607112675662,0.2396135607841212,1
"60 km SSE of Mawlaik, Myanmar",4.6,94.6845,23.1568,98.81,2022-01-12 06:17:33.221,2022,1,12,0.2558139534883721,0.0276555511008321,0.1067901234567901,0.54766083853852,0.2052954281411138,1
"51 km SSW of Jurm, Afghanistan",4.9,70.5248,36.474,79.01,2022-01-12 05:26:44.602,2022,1,12,0.3255813953488369,0.0367631275754039,0.9172839506172838,0.5550930717124686,0.4357292186771351,2
"191 km NW of Sabang, Indonesia",4.6,94.2638,7.2609,112.14,2022-01-11 10:07:22.297,2022,1,11,0.2558139534883721,0.0233194851235646,0.2555555555555555,0.5541892805970656,0.2423820359802701,4
"132 km NW of Sabang, Indonesia",4.4,94.632,6.8783,110.04,2022-01-09 03:55:39.835,2022,1,9,0.2093023255813952,0.0239335010407967,0.2487654320987654,0.5490396962271856,0.2237865016724567,4
"87 km SE of Port Blair, India",4.3,93.2253,11.0371,88.26,2022-01-08 05:42:01.889,2022,1,8,0.1860465116279066,0.0320054331805678,0.0444444444444444,0.5426340712489058,0.1656238591633562,4
"62 km N of Khand?d, Afghanistan",4.1,72.2934,37.5127,184.72,2022-01-06 21:28:36.897,2022,1,6,0.1395348837209298,0.0106313417682793,0.282716049382716,0.5465613621793306,0.2041582614169738,2
"38 km NNE of Pachperwa, India",4.4,82.8074,27.8305,10.0,2022-01-06 18:29:13.484,2022,1,6,0.2093023255813952,0.3247886905645809,0.0037037037037037,0.5395459852183044,0.2363108103033051,-1
"11 km ESE of Samtse, Bhutan",4.2,89.2113,26.8706,10.0,2022-01-06 14:46:09.394,2022,1,6,0.1627906976744184,0.3247886905645809,0.0141975308641975,0.5415552441717484,0.2229565861690032,0
Kashmir-India border region,4.3,76.074,33.0339,40.06,2022-01-04 17:15:52.331,2022,1,4,0.1860465116279066,0.0803143358942929,0.0351851851851851,0.542148864726796,0.1753134890486562,5
"97 km ENE of Port Blair, India",4.6,93.6061,11.9077,131.6,2022-01-04 15:02:42.007,2022,1,4,0.2558139534883721,0.0185547463023105,0.0339506172839506,0.5412234584624573,0.1838447433868641,4
"155 km NNE of Bamboo Flat, India",4.7,93.0237,13.0711,35.0,2022-01-04 01:14:27.164,2022,1,4,0.2790697674418601,0.0928886710951395,0.0617283950617284,0.5362843572159012,0.2167713387262532,4
western Xizang,4.5,88.3531,33.9519,10.0,2022-01-03 00:28:04.263,2022,1,3,0.2325581395348832,0.3247886905645809,0.0160493827160493,0.5339189535593224,0.246692710191265,-1
"20 km SW of Ashk?sham, Afghanistan",4.2,71.3585,36.5701,218.64,2022-01-02 08:59:59.686,2022,1,2,0.1627906976744184,0.0075768307511129,0.9518518518518518,0.4581968149008824,0.36556343707192,2
"Badakhshan, Afghanistan",5.2,71.1783,36.59,231.91,2022-01-01 13:15:25.380,2022,1,1,0.3953488372093019,0.006623974659434,0.969753086419753,0.4749834880411573,0.453713881499226,2
"59 km N of Khand?d, Afghanistan",4.1,72.2407,37.4846,189.59,2021-12-31 21:54:32.154,2021,12,31,0.1395348837209298,0.0101259523569916,0.2938271604938272,0.478182774500666,0.19655290369013,2
"32 km WSW of Ashk?sham, Afghanistan",4.6,71.1823,36.6252,223.29,2021-12-31 07:56:48.332,2021,12,31,0.2558139534883721,0.0072301038251031,0.9753086419753084,0.4749834880411573,0.4064170933772067,2
"69 km SE of Gilgit, Pakistan",4.1,74.9167,35.5329,10.0,2021-12-30 12:24:43.735,2021,12,30,0.1395348837209298,0.3247886905645809,0.0265432098765432,0.4774134010518158,0.2082821945703788,15
"northern Qinghai, China",5.0,94.6585,36.9982,10.0,2021-12-29 21:30:22.185,2021,12,29,0.3488372093023251,0.3247886905645809,0.0024691358024691,0.4912818470756371,0.2775997569089218,-1
"18 km WNW of Dh?rchula, India",4.5,80.3449,29.9056,10.0,2021-12-29 19:08:19.232,2021,12,29,0.2325581395348832,0.3247886905645809,0.0302469135802469,0.4864282113557875,0.2431184815767841,8
"31 km E of Barkhan, Pakistan",4.4,69.8504,29.8879,10.0,2021-12-29 04:55:19.027,2021,12,29,0.2093023255813952,0.3247886905645809,0.0265432098765432,0.4864282113557875,0.2340530207671375,6
"213 km SSE of Port Blair, India",5.0,93.4354,9.8601,92.37,2021-12-29 00:01:00.663,2021,12,29,0.3488372093023251,0.0301939531829278,0.1265432098765432,0.493716154775236,0.2353347372369669,4
"54 km SSW of Jurm, Afghanistan",4.2,70.6265,36.3998,213.65,2021-12-28 13:16:30.068,2021,12,28,0.1627906976744184,0.0079656199401668,0.915432098765432,0.4957426354017041,0.3621875691727018,2
"Hindu Kush region, Afghanistan",4.1,70.7233,36.419,207.09,2021-12-28 12:31:47.144,2021,12,28,0.1395348837209298,0.0085051028591921,0.9197530864197532,0.4923011403607993,0.3547469276761816,2
"Nicobar Islands, India region",4.7,93.9416,8.3999,32.62,2021-12-28 07:06:17.904,2021,12,28,0.2790697674418601,0.1001119221477392,0.1691358024691358,0.4854224029200386,0.2377997101968755,4
"50 km E of Falam, Myanmar",4.7,94.1653,22.9337,40.41,2021-12-27 20:13:18.353,2021,12,27,0.2790697674418601,0.0795582000411657,0.1222222222222222,0.475484520979003,0.2194422023173484,1
"64 km SE of Gilgit, Pakistan",4.4,74.8743,35.5564,51.7,2021-12-27 19:40:58.392,2021,12,27,0.2093023255813952,0.0605546797657002,0.0259259259259259,0.475484520979003,0.1661986435232453,15
"34 km SE of Jurm, Afghanistan",4.4,71.0497,36.6104,200.63,2021-12-27 18:52:46.933,2021,12,27,0.2093023255813952,0.009070667331422,0.9703703703703704,0.4748515494024807,0.3893438057893085,2
"68 km WNW of Skardu, Pakistan",4.8,74.9802,35.6073,10.0,2021-12-27 13:37:24.003,2021,12,27,0.3023255813953487,0.3247886905645809,0.0259259259259259,0.4797091116676444,0.2654489743611454,15
"60 km SE of Gilgit, Pakistan",5.2,74.8205,35.5592,10.0,2021-12-27 13:31:04.395,2021,12,27,0.3953488372093019,0.3247886905645809,0.0259259259259259,0.4958184673044335,0.3004235172415473,15
"214 km NW of Sabang, Indonesia",4.3,93.7676,7.064,44.6,2021-12-27 04:30:28.474,2021,12,27,0.1860465116279066,0.0714074061337597,0.2271604938271605,0.4937838381198268,0.2138258297779714,4
"11 km SE of Battagram, Pakistan",4.5,73.1273,34.6134,28.13,2021-12-24 17:58:56.965,2021,12,24,0.2325581395348832,0.1169527761020818,0.0308641975308641,0.4871061723721058,0.1914155181012615,15
"17 km W of Pyu, Myanmar",4.2,96.2729,18.4813,14.42,2021-12-24 12:47:30.331,2021,12,24,0.1627906976744184,0.2290690249407741,0.0296296296296296,0.4538640387680713,0.189731013643858,1
"27 km SSE of Jurm, Afghanistan",4.4,70.9849,36.646,224.48,2021-12-24 07:00:00.870,2021,12,24,0.2093023255813952,0.007143669750494,0.9765432098765432,0.4540940786407052,0.3872916456563534,2
"Nicobar Islands, India region",4.9,92.5432,7.1248,10.0,2021-12-23 22:39:06.686,2021,12,23,0.3255813953488369,0.3247886905645809,0.0246913580246913,0.4618924863426598,0.2706073734708099,10
"24 km WSW of Markaz-e Woluswal?-ye ?ch?n, Afghanistan",4.4,70.4751,34.0215,51.3,2021-12-23 13:02:54.518,2021,12,23,0.2093023255813952,0.0610877735877814,0.0209876543209876,0.4618924863426598,0.1630585438820795,2
"65 km NNE of Sabang, Indonesia",4.3,95.4471,6.466,224.2,2021-12-23 08:56:14.856,2021,12,23,0.1860465116279066,0.0071639249992601,0.0425925925925925,0.463373319945098,0.1470614064594952,4
"Andaman Islands, India region",5.0,94.0416,10.2993,10.0,2021-12-21 21:08:33.831,2021,12,21,0.3488372093023251,0.3247886905645809,0.1030864197530864,0.4735477841542505,0.3000939684583681,4
"61 km SE of Hayuliang, India",4.5,96.9853,27.6752,43.61,2021-12-21 05:04:14.782,2021,12,21,0.2325581395348832,0.0731951038734845,0.0123456790123456,0.4567357826351375,0.1712909119539373,1
"75 km N of P?r?n, Afghanistan",4.4,70.9302,36.0988,92.4,2021-12-20 20:35:32.010,2021,12,20,0.2093023255813952,0.0301813167940666,0.8641975308641975,0.4563697937285441,0.365305994927336,2
"Hindu Kush region, Afghanistan",4.1,69.4107,36.3532,10.0,2021-12-20 08:13:40.008,2021,12,20,0.1395348837209298,0.3247886905645809,0.3092592592592592,0.4593532010983739,0.2762521769230415,2
"225 km N of Bamboo Flat, India",5.1,92.7495,13.7358,10.0,2021-12-19 03:19:46.151,2021,12,19,0.3720930232558135,0.3247886905645809,0.0629629629629629,0.4748075617089547,0.2983916057777639,4
"99 km NE of Lobujya, Nepal",4.0,87.5592,28.5625,10.0,2021-12-18 00:29:25.240,2021,12,18,0.1162790697674416,0.3247886905645809,0.0339506172839506,0.4816210726600294,0.2026256622797418,0
